lang,key_path,source_file,english_value,current_value,verdict,reasoning,proposed_correction
ja,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,保存済みの設定に基づいてSAMLログインをテストできます。テストを開始する前に、設定が保存されていることを確認してください。,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_testNow,ZaMsg.properties,Test now,今すぐテスト,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_samlStatus,ZaMsg.properties,SAML status:,SAMLステータス：,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_samlLastTested,ZaMsg.properties,Last tested:,最終テスト日時：,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlStatusNotTested,ZaMsg.properties,Not tested,テストされていません,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlStatusInProgress,ZaMsg.properties,In progress,実施中,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlStatusFailed,ZaMsg.properties,Failed ({0}),失敗しました（{0}）,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlStatusSucceeded,ZaMsg.properties,Succeeded,成功,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,LBL_confirmation,ZaMsg.properties,Confirmation,確認,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,別の管理者がテストを実行している可能性があります。テストを開始しますか？あなたがテストを開始すると、他のテストは失敗します。,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,ZimbraWebClientLoginURLとzimbraPublicServiceHostnameのどちらも設定されていません。設定を更新してからもう一度お試しください。,Wrong,"Config attribute name capitalized as ""ZimbraWebClientLoginURL"" instead of the actual lowercase attribute name zimbraWebClientLoginURL.",zimbraWebClientLoginURLとzimbraPublicServiceHostnameのどちらも設定されていません。設定を更新してからもう一度お試しください。
ja,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,SAMLテストの初期化に失敗しました。しばらく待ってからもう一度お試しください。,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,テスト結果を取得できませんでした。ページを再読み込みして結果を表示してください。,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdPはSAMLResponseを返しませんでした,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,SAMLResponse の内容が空であるか、破損していました,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,アカウントが見つからないか、NameIDの形式が一致しませんでした,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,証明書の不一致,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,IdPで設定されたACS URLがZimbraの実際のエンドポイントと一致しませんでした,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,アサーションはまだ有効ではありません,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,アサーションの有効期限が切れました,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdPが成功しない応答を返しました,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,サポートされていないSAMLバージョン,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,認証済みアカウントのメールボックスサーバーが見つかりませんでした,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,認証済みアカウントでWebクライアント機能が無効になっています,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,内部サーバーエラー,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,Zimbra上で認証済みアカウントが有効になっていませんでした,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ja,samlTestError_Unknown,ZaMsg.properties,Unknown error,不明なエラー,Correct,"Matches English meaning, correct terminology (katakana transliteration used appropriately for SAML terms) and register.",
ko,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP's X.509 signing certificate:,IdP의 X.509 서명 인증서:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,SP 엔티티 ID:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,어설션 소비자 서비스 URL:,Awkward,"""소비자"" (consumer, in the commercial sense) is a literal but stiff rendering; ACS is a fixed SAML technical term normally kept as an acronym.",Assertion Consumer Service(ACS) URL:
ko,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,IdP 싱글 사인온(SSO) URL:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,IdP 단일 로그아웃(SLO) URL:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,NameID 형식:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,즉시 타임스탬프의 날짜 형식:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,로그아웃 후 리디렉션 URL:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,문서 인코딩:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,오류 리디렉션 URL:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,비활성 계정 리디렉션 URL:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,웹 클라이언트가 비활성화된 계정 리디렉션 URL:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,SP 서명 키:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,SP 서명 인증서:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,CSRF 추천인 확인:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,CSRF 허용된 리퍼러 호스트:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_xmlFile,ZaMsg.properties,XML file:,XML 파일:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_upload,ZaMsg.properties,Upload,업로드,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,아래 필드를 채우려면 IdP 메타데이터 XML 파일을 업로드할 수 있습니다.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,fileUnselectedError,ZaMsg.properties,You must choose a file.,파일을 선택해야 합니다.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,XML 파일을 성공적으로 파싱했습니다.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,XML 파일을 구문 분석할 수 없습니다.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,SP에서 시작하는 로그인 URL은 zimbraWebClientLoginURL 값에 구성된 URL의 도메인을 사용합니다. SSO 테스트를 성공적으로 수행하려면 IdP와 Zimbra 모두에 활성 계정이 있어야 합니다.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,저장된 설정을 기반으로 SAML 로그인을 테스트할 수 있습니다. 테스트를 시작하기 전에 설정이 저장되었는지 확인하십시오.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_testNow,ZaMsg.properties,Test now,지금 테스트하세요,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_samlStatus,ZaMsg.properties,SAML status:,SAML 상태:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_samlLastTested,ZaMsg.properties,Last tested:,최근 테스트 완료:,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlStatusNotTested,ZaMsg.properties,Not tested,테스트되지 않음,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlStatusInProgress,ZaMsg.properties,In progress,진행 중,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlStatusFailed,ZaMsg.properties,Failed ({0}),실패({0}),Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlStatusSucceeded,ZaMsg.properties,Succeeded,성공함,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,LBL_confirmation,ZaMsg.properties,Confirmation,확인,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,다른 관리자가 테스트 중일 수 있습니다. 테스트를 시작하시겠습니까? 지금 시작하시면 다른 테스트가 실패합니다.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,ZimbraWebClientLoginURL과 zimbraPublicServiceHostname이 모두 구성되지 않았습니다. 구성을 업데이트하고 다시 시도하십시오.,Wrong,"Config attribute name capitalized as ""ZimbraWebClientLoginURL"" instead of the actual lowercase attribute name zimbraWebClientLoginURL.",zimbraWebClientLoginURL과 zimbraPublicServiceHostname이 모두 구성되지 않았습니다. 구성을 업데이트하고 다시 시도하십시오.
ko,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,SAML 테스트 초기화에 실패했습니다. 잠시 기다렸다가 다시 시도해 주세요.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,테스트 결과를 가져올 수 없습니다. 결과를 보려면 페이지를 새로고침하세요.,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP는 SAMLResponse를 반환하지 않았습니다.,Awkward,"Trailing period inconsistent with short-phrase convention for samlTestError_* substituted into ""실패(...)"".",IdP는 SAMLResponse를 반환하지 않았습니다
ko,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,SAMLResponse 콘텐츠가 비어 있거나 손상되었습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,SAMLResponse 콘텐츠가 비어 있거나 손상되었습니다
ko,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,계정을 찾을 수 없거나 NameID 형식이 일치하지 않습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,계정을 찾을 수 없거나 NameID 형식이 일치하지 않습니다
ko,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,인증서 불일치,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,IdP에 구성된 ACS URL이 Zimbra의 실제 엔드포인트와 일치하지 않습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,IdP에 구성된 ACS URL이 Zimbra의 실제 엔드포인트와 일치하지 않습니다
ko,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,주장이 아직 유효하지 않습니다,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,어설션이 만료되었습니다,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdP가 실패 응답을 반환했습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,IdP가 실패 응답을 반환했습니다
ko,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,지원되지 않는 SAML 버전,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,인증된 계정에 대한 사서함 서버를 찾을 수 없습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,인증된 계정에 대한 사서함 서버를 찾을 수 없습니다
ko,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,인증된 계정에서 웹 클라이언트 기능이 비활성화되었습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,인증된 계정에서 웹 클라이언트 기능이 비활성화되었습니다
ko,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,내부 서버 오류,Correct,"Matches English meaning, correct terminology and register for this key_type.",
ko,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,인증된 계정이 Zimbra에서 활성화되어 있지 않습니다.,Awkward,Trailing period inconsistent with short-phrase convention.,인증된 계정이 Zimbra에서 활성화되어 있지 않습니다
ko,samlTestError_Unknown,ZaMsg.properties,Unknown error,알 수 없는 오류,Correct,"Matches English meaning, correct terminology and register for this key_type.",
lo,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,Acronym nav label correctly left untranslated as with English SSO/SAML terms.,
lo,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP’s X.509 signing certificate:,\u0ec3\u0e9a\u0ea2\u0eb1\u0ec9\u0e87\u0ea2\u0eb7\u0e99\u0e81\u0eb2\u0e99\u0ec0\u0e8a\u0eb1\u0e99 X.509 \u0e82\u0ead\u0e87 IdP:,Correct,Field label meaning and terminology match the English source.,
lo,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,\u0ea5\u0eb0\u0eab\u0eb1\u0e94\u0edc\u0ec8\u0ea7\u0e8d\u0e87\u0eb2\u0e99 SP:,Correct,"'Entity ID' rendered as 'unit code', an acceptable technical equivalent.",
lo,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,URL \u0e9a\u0ecd\u0ea5\u0eb4\u0e81\u0eb2\u0e99\u0e9c\u0eb9\u0ec9\u0e9a\u0ecd\u0ea5\u0eb4\u0ec2\u0e9e\u0e81\u0eaa\u0eb3\u0ea5\u0eb1\u0e9a\u0e81\u0eb2\u0e99\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99:,Correct,Meaning of 'assertion consumer service URL' preserved despite natural word-order shift.,
lo,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,URL \u0e81\u0eb2\u0e99\u0ec0\u0e82\u0ebb\u0ec9\u0eb2\u0eaa\u0eb9\u0ec8\u0ea5\u0eb0\u0e9a\u0ebb\u0e9a\u0e84\u0eb1\u0ec9\u0e87\u0e94\u0ebd\u0ea7\u0e82\u0ead\u0e87 IdP (SSO):,Correct,Exact match for 'IdP Single Sign-On (SSO) URL'.,
lo,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,URL \u0e81\u0eb2\u0e99\u0ead\u0ead\u0e81\u0e88\u0eb2\u0e81\u0ea5\u0eb0\u0e9a\u0ebb\u0e9a\u0e84\u0eb1\u0ec9\u0e87\u0e94\u0ebd\u0ea7\u0e82\u0ead\u0e87 IdP (SLO):,Correct,Exact match for 'IdP Single Logout (SLO) URL'.,
lo,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,\u0eae\u0eb9\u0e9a\u0ec1\u0e9a\u0e9a NameID:,Correct,Exact match.,
lo,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,\u0eae\u0eb9\u0e9a\u0ec1\u0e9a\u0e9a\u0ea7\u0eb1\u0e99\u0e97\u0eb5\u0eaa\u0eb3\u0ea5\u0eb1\u0e9a\u0e81\u0eb2\u0e99\u0e9b\u0eb0\u0e97\u0eb1\u0e9a\u0ec0\u0ea7\u0ea5\u0eb2\u0e97\u0eb1\u0e99\u0e97\u0eb5:,Correct,Matches 'date format for instant timestamps'.,
lo,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,URL \u0e9b\u0ec8\u0ebd\u0e99\u0ec0\u0eaa\u0eb1\u0ec9\u0e99\u0e97\u0eb2\u0e87\u0ead\u0ead\u0e81\u0e88\u0eb2\u0e81\u0ea5\u0eb0\u0e9a\u0ebb\u0e9a:,Correct,Conveys logout redirect URL; 'landing' nuance implicit but meaning intact.,
lo,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,\u0e81\u0eb2\u0e99\u0ec0\u0e82\u0ebb\u0ec9\u0eb2\u0ea5\u0eb0\u0eab\u0eb1\u0e94\u0ec0\u0ead\u0e81\u0eb0\u0eaa\u0eb2\u0e99:,Correct,Exact match.,
lo,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,URL \u0e9b\u0ec8\u0ebd\u0e99\u0ec0\u0eaa\u0eb1\u0ec9\u0e99\u0e97\u0eb2\u0e87\u0ec0\u0e81\u0eb5\u0e94\u0e82\u0ecd\u0ec9\u0e9c\u0eb4\u0e94\u0e9e\u0eb2\u0e94:,Correct,Exact match.,
lo,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,URL \u0e9b\u0ec8\u0ebd\u0e99\u0ec0\u0eaa\u0eb1\u0ec9\u0e99\u0e97\u0eb2\u0e87\u0e9a\u0eb1\u0e99\u0e8a\u0eb5\u0e97\u0eb5\u0ec8\u0e9a\u0ecd\u0ec8\u0ea1\u0eb5\u0e81\u0eb2\u0e99\u0ec0\u0e84\u0eb7\u0ec8\u0ead\u0e99\u0ec4\u0eab\u0ea7:,Correct,Exact match.,
lo,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,URL \u0e9b\u0ec8\u0ebd\u0e99\u0ec0\u0eaa\u0eb1\u0ec9\u0e99\u0e97\u0eb2\u0e87\u0e9a\u0eb1\u0e99\u0e8a\u0eb5\u0e97\u0eb5\u0ec8\u0e96\u0eb7\u0e81\u0e9b\u0eb4\u0e94\u0ec3\u0e8a\u0ec9\u0e87\u0eb2\u0e99\u0ec2\u0e94\u0e8d webclient:,Correct,Matches meaning of account whose webclient use is disabled.,
lo,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,\u0ea5\u0eb0\u0eab\u0eb1\u0e94\u0ec0\u0e8a\u0eb1\u0e99 SP:,Correct,Exact match.,
lo,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,\u0ec3\u0e9a\u0ea2\u0eb1\u0ec9\u0e87\u0ea2\u0eb7\u0e99\u0e81\u0eb2\u0e99\u0ec0\u0e8a\u0eb1\u0e99 SP:,Correct,"Exact match, consistent with the other certificate strings using ັບໜ່າງໝືນ.",
lo,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,\u0e81\u0eb2\u0e99\u0e81\u0ea7\u0e94\u0eaa\u0ead\u0e9a\u0e9c\u0eb9\u0ec9\u0ead\u0ec9\u0eb2\u0e87\u0ead\u0eb5\u0e87 CSRF:,Correct,"Exact match, natural Lao word order.",
lo,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,\u0ec2\u0eae\u0eaa\u0e95\u0ebb\u0ea7\u0ead\u0ec9\u0eb2\u0e87\u0ead\u0eb5\u0e87\u0e97\u0eb5\u0ec8\u0ec4\u0e94\u0ec9\u0eae\u0eb1\u0e9a\u0ead\u0eb0\u0e99\u0eb8\u0e8d\u0eb2\u0e94\u0e88\u0eb2\u0e81 CSRF:,Awkward,Original phrasing 'received permission from CSRF' implies CSRF grants permission rather than the host being allowed for the CSRF check; reworded with 'ສຳລັບ' (for) instead of 'ຈາກ' (from).,\u0ec2\u0eae\u0eaa\u0e95\u0ebb\u0ea7\u0ead\u0ec9\u0eb2\u0e87\u0ead\u0eb5\u0e87\u0e97\u0eb5\u0ec8\u0ec4\u0e94\u0ec9\u0eae\u0eb1\u0e9a\u0ead\u0eb0\u0e99\u0eb8\u0e8d\u0eb2\u0e94\u0eaa\u0eb3\u0ea5\u0eb1\u0e9a CSRF:
lo,LBL_xmlFile,ZaMsg.properties,XML file:,\u0ec4\u0e9f\u0ea5\u0ecc XML:,Correct,Exact match.,
lo,LBL_upload,ZaMsg.properties,Upload,\u0ead\u0eb1\u0e9a\u0ec2\u0eab\u0ebc\u0e94,Correct,Standard transliteration of 'upload'.,
lo,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,\u0e97\u0ec8\u0eb2\u0e99\u0eaa\u0eb2\u0ea1\u0eb2\u0e94\u0ead\u0eb1\u0e9a\u0ec2\u0eab\u0ea5\u0e94\u0e82\u0ecd\u0ec9\u0ea1\u0eb9\u0e99 metadata IdP XML \u0ec0\u0e9e\u0eb7\u0ec8\u0ead\u0e95\u0eb7\u0ec8\u0ea1\u0e82\u0ecd\u0ec9\u0ea1\u0eb9\u0e99\u0ec3\u0eaa\u0ec8\u0e8a\u0ec8\u0ead\u0e87\u0e82\u0ec9\u0eb2\u0e87\u0ea5\u0eb8\u0ec8\u0ea1\u0e99\u0eb5\u0ec9.,Correct,"Meaning matches; minor alternate spelling of 'upload' (ອັບໂຫລດ) is a legitimate variant, not an error.",
lo,fileUnselectedError,ZaMsg.properties,You must choose a file.,\u0e97\u0ec8\u0eb2\u0e99\u0e95\u0ec9\u0ead\u0e87\u0ec0\u0ea5\u0eb7\u0ead\u0e81\u0ec4\u0e9f\u0ea5\u0ecc.,Correct,Exact match.,
lo,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,\u0ec4\u0e9f\u0ea5\u0ecc XML \u0eaa\u0eb2\u0ea1\u0eb2\u0e94\u0ea7\u0eb4\u0ec0\u0e84\u0eb2\u0eb0\u0ec4\u0e94\u0ec9\u0eaa\u0eb3\u0ec0\u0ea5\u0eb1\u0e94.,Correct,Exact match.,
lo,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,\u0e9a\u0ecd\u0ec8\u0eaa\u0eb2\u0ea1\u0eb2\u0e94\u0ea7\u0eb4\u0ec0\u0e84\u0eb2\u0eb0\u0ec4\u0e9f\u0ea5\u0ecc XML \u0ec4\u0e94\u0ec9.,Correct,Exact match.,
lo,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,URL \u0ec0\u0e82\u0ebb\u0ec9\u0eb2\u0eaa\u0eb9\u0ec8\u0ea5\u0eb0\u0e9a\u0ebb\u0e9a\u0e97\u0eb5\u0ec8\u0ec0\u0ea5\u0eb5\u0ec8\u0ea1\u0e95\u0ebb\u0ec9\u0e99\u0ec2\u0e94\u0e8d SP \u0e88\u0eb0\u0ec3\u0e8a\u0ec9\u0ec2\u0e94\u0ec0\u0ea1\u0e99\u0e88\u0eb2\u0e81 URL \u0e97\u0eb5\u0ec8\u0e95\u0eb1\u0ec9\u0e87\u0e84\u0ec8\u0eb2\u0ec4\u0ea7\u0ec9\u0ec3\u0e99\u0e84\u0ec8\u0eb2 zimbraWebClientLoginURL. SSO \u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0e95\u0ec9\u0ead\u0e87\u0e81\u0eb2\u0e99\u0e9a\u0eb1\u0e99\u0e8a\u0eb5\u0e97\u0eb5\u0ec8\u0ec3\u0e8a\u0ec9\u0e87\u0eb2\u0e99\u0ea2\u0eb9\u0ec8\u0ec3\u0e99 IdP \u0ec1\u0ea5\u0eb0 Zimbra \u0e97\u0eb1\u0e87\u0eaa\u0ead\u0e87\u0ec0\u0e9e\u0eb7\u0ec8\u0ead\u0ec3\u0eab\u0ec9\u0e81\u0eb2\u0e99\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0eaa\u0eb3\u0ec0\u0ea5\u0eb1\u0e94.,Correct,Full meaning preserved including variable names.,
